Taxon,Taxon_site,RE,RE_se,model,time_period,experiment,ID,site_name,Demo_trait,Demo_value,New_demo_trait,hypoth
Cirsium_arvense,Cirsium_arvense_Ainsdale Dune Slacks,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,Reactivity,58.34730085192325,Reactivity,H3
Cirsium_arvense,Cirsium_arvense_Ainsdale Dune Slacks,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,T_generation,2.1605465557061296,Generation time,H2
Cirsium_arvense,Cirsium_arvense_Ainsdale Dune Slacks,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,age_repro,3.1980676328502415,Age at first reproduction,H2
Cirsium_arvense,Cirsium_arvense_Ainsdale Dune Slacks,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,percapita_repro,227.69000000000003,Per capita reproduction,H1
Cirsium_arvense,Cirsium_arvense_Bad Lauchstaedt,-2.252,0.256,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,FirstStepAtt,0.03582886143808612,First step attenuation,H3
Cirsium_arvense,Cirsium_arvense_Bad Lauchstaedt,-2.252,0.256,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,Lambda,NA,Population growth rate,H4
Cirsium_arvense,Cirsium_arvense_Bad Lauchstaedt,-2.252,0.256,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,R0,25.252242926155972,Net reproductive rate,H1
Cirsium_arvense,Cirsium_arvense_Bad Lauchstaedt,-2.252,0.256,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,Reactivity,58.34730085192325,Reactivity,H3
Cirsium_arvense,Cirsium_arvense_Bad Lauchstaedt,-2.252,0.256,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,T_generation,2.1605465557061296,Generation time,H2
Cirsium_arvense,Cirsium_arvense_Bad Lauchstaedt,-2.252,0.256,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,age_repro,3.1980676328502415,Age at first reproduction,H2
Cirsium_arvense,Cirsium_arvense_Bad Lauchstaedt,-2.252,0.256,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,percapita_repro,227.69000000000003,Per capita reproduction,H1
Cirsium_arvense,Cirsium_arvense_Blandy Experimental Farm,-1.577,0.263,Ordbeta,T0-T1,DIST,1,Blandy Experimental Farm,FirstStepAtt,0.03582886143808612,First step attenuation,H3
Cirsium_arvense,Cirsium_arvense_Blandy Experimental Farm,-1.577,0.263,Ordbeta,T0-T1,DIST,1,Blandy Experimental Farm,Lambda,NA,Population growth rate,H4
Cirsium_arvense,Cirsium_arvense_Blandy Experimental Farm,-1.577,0.263,Ordbeta,T0-T1,DIST,1,Blandy Experimental Farm,R0,25.252242926155972,Net reproductive rate,H1
Cirsium_arvense,Cirsium_arvense_Blandy Experimental Farm,-1.577,0.263,Ordbeta,T0-T1,DIST,1,Blandy Experimental Farm,Reactivity,58.34730085192325,Reactivity,H3
Cirsium_arvense,Cirsium_arvense_Blandy Experimental Farm,-1.577,0.263,Ordbeta,T0-T1,DIST,1,Blandy Experimental Farm,T_generation,2.1605465557061296,Generation time,H2
Cirsium_arvense,Cirsium_arvense_Blandy Experimental Farm,-1.577,0.263,Ordbeta,T0-T1,DIST,1,Blandy Experimental Farm,age_repro,3.1980676328502415,Age at first reproduction,H2
Cirsium_arvense,Cirsium_arvense_Blandy Experimental Farm,-1.577,0.263,Ordbeta,T0-T1,DIST,1,Blandy Experimental Farm,percapita_repro,227.69000000000003,Per capita reproduction,H1
Cirsium_arvense,Cirsium_arvense_Hazelrigg,-2.188,0.301,Ordbeta,T0-T1,DIST,1,Hazelrigg,FirstStepAtt,0.03582886143808612,First step attenuation,H3
Cirsium_arvense,Cirsium_arvense_Hazelrigg,-2.188,0.301,Ordbeta,T0-T1,DIST,1,Hazelrigg,Lambda,NA,Population growth rate,H4
Cirsium_arvense,Cirsium_arvense_Hazelrigg,-2.188,0.301,Ordbeta,T0-T1,DIST,1,Hazelrigg,R0,25.252242926155972,Net reproductive rate,H1
Cirsium_arvense,Cirsium_arvense_Hazelrigg,-2.188,0.301,Ordbeta,T0-T1,DIST,1,Hazelrigg,Reactivity,58.34730085192325,Reactivity,H3
Cirsium_arvense,Cirsium_arvense_Hazelrigg,-2.188,0.301,Ordbeta,T0-T1,DIST,1,Hazelrigg,T_generation,2.1605465557061296,Generation time,H2
Cirsium_arvense,Cirsium_arvense_Hazelrigg,-2.188,0.301,Ordbeta,T0-T1,DIST,1,Hazelrigg,age_repro,3.1980676328502415,Age at first reproduction,H2
Cirsium_arvense,Cirsium_arvense_Hazelrigg,-2.188,0.301,Ordbeta,T0-T1,DIST,1,Hazelrigg,percapita_repro,227.69000000000003,Per capita reproduction,H1
Cirsium_arvense,Cirsium_arvense_Jena,-2.081,0.468,Ordbeta,T0-T1,DIST,1,Jena,FirstStepAtt,0.03582886143808612,First step attenuation,H3
Cirsium_arvense,Cirsium_arvense_Jena,-2.081,0.468,Ordbeta,T0-T1,DIST,1,Jena,Lambda,NA,Population growth rate,H4
Cirsium_arvense,Cirsium_arvense_Jena,-2.081,0.468,Ordbeta,T0-T1,DIST,1,Jena,R0,25.252242926155972,Net reproductive rate,H1
Cirsium_arvense,Cirsium_arvense_Jena,-2.081,0.468,Ordbeta,T0-T1,DIST,1,Jena,Reactivity,58.34730085192325,Reactivity,H3
Cirsium_arvense,Cirsium_arvense_Jena,-2.081,0.468,Ordbeta,T0-T1,DIST,1,Jena,T_generation,2.1605465557061296,Generation time,H2
Cirsium_arvense,Cirsium_arvense_Jena,-2.081,0.468,Ordbeta,T0-T1,DIST,1,Jena,age_repro,3.1980676328502415,Age at first reproduction,H2
Cirsium_arvense,Cirsium_arvense_Jena,-2.081,0.468,Ordbeta,T0-T1,DIST,1,Jena,percapita_repro,227.69000000000003,Per capita reproduction,H1
Cirsium_arvense,Cirsium_arvense_Lublin,-2.285,0.289,Ordbeta,T0-T1,DIST,1,Lublin,FirstStepAtt,0.03582886143808612,First step attenuation,H3
Cirsium_arvense,Cirsium_arvense_Lublin,-2.285,0.289,Ordbeta,T0-T1,DIST,1,Lublin,Lambda,NA,Population growth rate,H4
Cirsium_arvense,Cirsium_arvense_Lublin,-2.285,0.289,Ordbeta,T0-T1,DIST,1,Lublin,R0,25.252242926155972,Net reproductive rate,H1
Cirsium_arvense,Cirsium_arvense_Lublin,-2.285,0.289,Ordbeta,T0-T1,DIST,1,Lublin,Reactivity,58.34730085192325,Reactivity,H3
Cirsium_arvense,Cirsium_arvense_Lublin,-2.285,0.289,Ordbeta,T0-T1,DIST,1,Lublin,T_generation,2.1605465557061296,Generation time,H2
Cirsium_arvense,Cirsium_arvense_Lublin,-2.285,0.289,Ordbeta,T0-T1,DIST,1,Lublin,age_repro,3.1980676328502415,Age at first reproduction,H2
Cirsium_arvense,Cirsium_arvense_Lublin,-2.285,0.289,Ordbeta,T0-T1,DIST,1,Lublin,percapita_repro,227.69000000000003,Per capita reproduction,H1
Cirsium_arvense,Cirsium_arvense_Oak Lake Field Station,-2.328,0.271,Ordbeta,T0-T1,DIST,1,Oak Lake Field Station,FirstStepAtt,0.03582886143808612,First step attenuation,H3
Cirsium_arvense,Cirsium_arvense_Oak Lake Field Station,-2.328,0.271,Ordbeta,T0-T1,DIST,1,Oak Lake Field Station,Lambda,NA,Population growth rate,H4
Cirsium_arvense,Cirsium_arvense_Oak Lake Field Station,-2.328,0.271,Ordbeta,T0-T1,DIST,1,Oak Lake Field Station,R0,25.252242926155972,Net reproductive rate,H1
Cirsium_arvense,Cirsium_arvense_Oak Lake Field Station,-2.328,0.271,Ordbeta,T0-T1,DIST,1,Oak Lake Field Station,Reactivity,58.34730085192325,Reactivity,H3
Cirsium_arvense,Cirsium_arvense_Oak Lake Field Station,-2.328,0.271,Ordbeta,T0-T1,DIST,1,Oak Lake Field Station,T_generation,2.1605465557061296,Generation time,H2
Cirsium_arvense,Cirsium_arvense_Oak Lake Field Station,-2.328,0.271,Ordbeta,T0-T1,DIST,1,Oak Lake Field Station,age_repro,3.1980676328502415,Age at first reproduction,H2
Cirsium_arvense,Cirsium_arvense_Oak Lake Field Station,-2.328,0.271,Ordbeta,T0-T1,DIST,1,Oak Lake Field Station,percapita_repro,227.69000000000003,Per capita reproduction,H1
Cirsium_arvense,Cirsium_arvense_Wytham Woods,-2.842,0.505,Ordbeta,T0-T1,DIST,1,Wytham Woods,FirstStepAtt,0.03582886143808612,First step attenuation,H3
Cirsium_arvense,Cirsium_arvense_Wytham Woods,-2.842,0.505,Ordbeta,T0-T1,DIST,1,Wytham Woods,Lambda,NA,Population growth rate,H4
Cirsium_arvense,Cirsium_arvense_Wytham Woods,-2.842,0.505,Ordbeta,T0-T1,DIST,1,Wytham Woods,R0,25.252242926155972,Net reproductive rate,H1
Cirsium_arvense,Cirsium_arvense_Wytham Woods,-2.842,0.505,Ordbeta,T0-T1,DIST,1,Wytham Woods,Reactivity,58.34730085192325,Reactivity,H3
Cirsium_arvense,Cirsium_arvense_Wytham Woods,-2.842,0.505,Ordbeta,T0-T1,DIST,1,Wytham Woods,T_generation,2.1605465557061296,Generation time,H2
Cirsium_arvense,Cirsium_arvense_Wytham Woods,-2.842,0.505,Ordbeta,T0-T1,DIST,1,Wytham Woods,age_repro,3.1980676328502415,Age at first reproduction,H2
Cirsium_arvense,Cirsium_arvense_Wytham Woods,-2.842,0.505,Ordbeta,T0-T1,DIST,1,Wytham Woods,percapita_repro,227.69000000000003,Per capita reproduction,H1
Cirsium_palustre,Cirsium_palustre_Ainsdale Dune Slacks,-2.743,0.272,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,FirstStepAtt,0.07529815241716949,First step attenuation,H3
Cirsium_palustre,Cirsium_palustre_Ainsdale Dune Slacks,-2.743,0.272,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,Lambda,1.4428002172428838,Population growth rate,H4
Cirsium_palustre,Cirsium_palustre_Ainsdale Dune Slacks,-2.743,0.272,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,R0,3.9765390918588195,Net reproductive rate,H1
Cirsium_palustre,Cirsium_palustre_Ainsdale Dune Slacks,-2.743,0.272,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,Reactivity,135.40925764244574,Reactivity,H3
Cirsium_palustre,Cirsium_palustre_Ainsdale Dune Slacks,-2.743,0.272,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,T_generation,3.4105738426838377,Generation time,H2
Cirsium_palustre,Cirsium_palustre_Ainsdale Dune Slacks,-2.743,0.272,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,age_repro,4.644439392456942,Age at first reproduction,H2
Cirsium_palustre,Cirsium_palustre_Ainsdale Dune Slacks,-2.743,0.272,Ordbeta,T0-T1,DIST,1,Ainsdale Dune Slacks,percapita_repro,144.421424196392,Per capita reproduction,H1
Cirsium_vulgare,Cirsium_vulgare_Bayreuth DRAGNet,-2.687,0.528,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,FirstStepAtt,0.08162031038146667,First step attenuation,H3
Cirsium_vulgare,Cirsium_vulgare_Bayreuth DRAGNet,-2.687,0.528,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,Lambda,0.7844344795818798,Population growth rate,H4
Cirsium_vulgare,Cirsium_vulgare_Bayreuth DRAGNet,-2.687,0.528,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,R0,0.8195072926757908,Net reproductive rate,H1
Cirsium_vulgare,Cirsium_vulgare_Bayreuth DRAGNet,-2.687,0.528,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,Reactivity,59.024158645538215,Reactivity,H3
Cirsium_vulgare,Cirsium_vulgare_Bayreuth DRAGNet,-2.687,0.528,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,T_generation,7.14988746903825,Generation time,H2
Cirsium_vulgare,Cirsium_vulgare_Bayreuth DRAGNet,-2.687,0.528,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,age_repro,2.6409359478553704,Age at first reproduction,H2
Cirsium_vulgare,Cirsium_vulgare_Bayreuth DRAGNet,-2.687,0.528,Ordbeta,T0-T1,DIST,1,Bayreuth DRAGNet,percapita_repro,63.92145,Per capita reproduction,H1
Cirsium_vulgare,Cirsium_vulgare_Cowichan,-2.599,0.386,Ordbeta,T0-T1,DIST,1,Cowichan,FirstStepAtt,0.08162031038146667,First step attenuation,H3
Cirsium_vulgare,Cirsium_vulgare_Cowichan,-2.599,0.386,Ordbeta,T0-T1,DIST,1,Cowichan,Lambda,0.7844344795818798,Population growth rate,H4
Cirsium_vulgare,Cirsium_vulgare_Cowichan,-2.599,0.386,Ordbeta,T0-T1,DIST,1,Cowichan,R0,0.8195072926757908,Net reproductive rate,H1
Cirsium_vulgare,Cirsium_vulgare_Cowichan,-2.599,0.386,Ordbeta,T0-T1,DIST,1,Cowichan,Reactivity,59.024158645538215,Reactivity,H3
Cirsium_vulgare,Cirsium_vulgare_Cowichan,-2.599,0.386,Ordbeta,T0-T1,DIST,1,Cowichan,T_generation,7.14988746903825,Generation time,H2
Cirsium_vulgare,Cirsium_vulgare_Cowichan,-2.599,0.386,Ordbeta,T0-T1,DIST,1,Cowichan,age_repro,2.6409359478553704,Age at first reproduction,H2
Cirsium_vulgare,Cirsium_vulgare_Cowichan,-2.599,0.386,Ordbeta,T0-T1,DIST,1,Cowichan,percapita_repro,63.92145,Per capita reproduction,H1
Cirsium_vulgare,Cirsium_vulgare_Jena,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Jena,FirstStepAtt,0.08162031038146667,First step attenuation,H3
Cirsium_vulgare,Cirsium_vulgare_Jena,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Jena,Lambda,0.7844344795818798,Population growth rate,H4
Cirsium_vulgare,Cirsium_vulgare_Jena,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Jena,R0,0.8195072926757908,Net reproductive rate,H1
Cirsium_vulgare,Cirsium_vulgare_Jena,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Jena,Reactivity,59.024158645538215,Reactivity,H3
Cirsium_vulgare,Cirsium_vulgare_Jena,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Jena,T_generation,7.14988746903825,Generation time,H2
Cirsium_vulgare,Cirsium_vulgare_Jena,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Jena,age_repro,2.6409359478553704,Age at first reproduction,H2
Cirsium_vulgare,Cirsium_vulgare_Jena,-2.769,0.515,Ordbeta,T0-T1,DIST,1,Jena,percapita_repro,63.92145,Per capita reproduction,H1
Cirsium_vulgare,Cirsium_vulgare_Lublin,-2.475,0.565,Ordbeta,T0-T1,DIST,1,Lublin,FirstStepAtt,0.08162031038146667,First step attenuation,H3
Cirsium_vulgare,Cirsium_vulgare_Lublin,-2.475,0.565,Ordbeta,T0-T1,DIST,1,Lublin,Lambda,0.7844344795818798,Population growth rate,H4
Cirsium_vulgare,Cirsium_vulgare_Lublin,-2.475,0.565,Ordbeta,T0-T1,DIST,1,Lublin,R0,0.8195072926757908,Net reproductive rate,H1
Cirsium_vulgare,Cirsium_vulgare_Lublin,-2.475,0.565,Ordbeta,T0-T1,DIST,1,Lublin,Reactivity,59.024158645538215,Reactivity,H3
Cirsium_vulgare,Cirsium_vulgare_Lublin,-2.475,0.565,Ordbeta,T0-T1,DIST,1,Lublin,T_generation,7.14988746903825,Generation time,H2
Cirsium_vulgare,Cirsium_vulgare_Lublin,-2.475,0.565,Ordbeta,T0-T1,DIST,1,Lublin,age_repro,2.6409359478553704,Age at first reproduction,H2
Cirsium_vulgare,Cirsium_vulgare_Lublin,-2.475,0.565,Ordbeta,T0-T1,DIST,1,Lublin,percapita_repro,63.92145,Per capita reproduction,H1
Cirsium_vulgare,Cirsium_vulgare_San Claudio,-2.425,0.362,Ordbeta,T0-T1,DIST,1,San Claudio,FirstStepAtt,0.08162031038146667,First step attenuation,H3
Cirsium_vulgare,Cirsium_vulgare_San Claudio,-2.425,0.362,Ordbeta,T0-T1,DIST,1,San Claudio,Lambda,0.7844344795818798,Population growth rate,H4
Cirsium_vulgare,Cirsium_vulgare_San Claudio,-2.425,0.362,Ordbeta,T0-T1,DIST,1,San Claudio,R0,0.8195072926757908,Net reproductive rate,H1
Cirsium_vulgare,Cirsium_vulgare_San Claudio,-2.425,0.362,Ordbeta,T0-T1,DIST,1,San Claudio,Reactivity,59.024158645538215,Reactivity,H3
Cirsium_vulgare,Cirsium_vulgare_San Claudio,-2.425,0.362,Ordbeta,T0-T1,DIST,1,San Claudio,T_generation,7.14988746903825,Generation time,H2
Cirsium_vulgare,Cirsium_vulgare_San Claudio,-2.425,0.362,Ordbeta,T0-T1,DIST,1,San Claudio,age_repro,2.6409359478553704,Age at first reproduction,H2
Cirsium_vulgare,Cirsium_vulgare_San Claudio,-2.425,0.362,Ordbeta,T0-T1,DIST,1,San Claudio,percapita_repro,63.92145,Per capita reproduction,H1
Cirsium_vulgare,Cirsium_vulgare_Wytham Woods,-3.153,0.417,Ordbeta,T0-T1,DIST,1,Wytham Woods,FirstStepAtt,0.08162031038146667,First step attenuation,H3
Cirsium_vulgare,Cirsium_vulgare_Wytham Woods,-3.153,0.417,Ordbeta,T0-T1,DIST,1,Wytham Woods,Lambda,0.7844344795818798,Population growth rate,H4
Cirsium_vulgare,Cirsium_vulgare_Wytham Woods,-3.153,0.417,Ordbeta,T0-T1,DIST,1,Wytham Woods,R0,0.8195072926757908,Net reproductive rate,H1
Cirsium_vulgare,Cirsium_vulgare_Wytham Woods,-3.153,0.417,Ordbeta,T0-T1,DIST,1,Wytham Woods,Reactivity,59.024158645538215,Reactivity,H3
Cirsium_vulgare,Cirsium_vulgare_Wytham Woods,-3.153,0.417,Ordbeta,T0-T1,DIST,1,Wytham Woods,T_generation,7.14988746903825,Generation time,H2
Cirsium_vulgare,Cirsium_vulgare_Wytham Woods,-3.153,0.417,Ordbeta,T0-T1,DIST,1,Wytham Woods,age_repro,2.6409359478553704,Age at first reproduction,H2
Cirsium_vulgare,Cirsium_vulgare_Wytham Woods,-3.153,0.417,Ordbeta,T0-T1,DIST,1,Wytham Woods,percapita_repro,63.92145,Per capita reproduction,H1
Daucus_carota,Daucus_carota_Agroscope Changins,-2.457,0.277,Ordbeta,T0-T1,DIST,1,Agroscope Changins,FirstStepAtt,0.01758673530383129,First step attenuation,H3
Daucus_carota,Daucus_carota_Agroscope Changins,-2.457,0.277,Ordbeta,T0-T1,DIST,1,Agroscope Changins,Lambda,1.7161044748521754,Population growth rate,H4
Daucus_carota,Daucus_carota_Agroscope Changins,-2.457,0.277,Ordbeta,T0-T1,DIST,1,Agroscope Changins,R0,6.1698230778493,Net reproductive rate,H1
Daucus_carota,Daucus_carota_Agroscope Changins,-2.457,0.277,Ordbeta,T0-T1,DIST,1,Agroscope Changins,Reactivity,NA,Reactivity,H3
Daucus_carota,Daucus_carota_Agroscope Changins,-2.457,0.277,Ordbeta,T0-T1,DIST,1,Agroscope Changins,T_generation,3.286335771933298,Generation time,H2
Daucus_carota,Daucus_carota_Agroscope Changins,-2.457,0.277,Ordbeta,T0-T1,DIST,1,Agroscope Changins,age_repro,4.184020439472138,Age at first reproduction,H2
Daucus_carota,Daucus_carota_Agroscope Changins,-2.457,0.277,Ordbeta,T0-T1,DIST,1,Agroscope Changins,percapita_repro,NA,Per capita reproduction,H1
Daucus_carota,Daucus_carota_Bad Lauchstaedt,-2.43,0.447,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,FirstStepAtt,0.01758673530383129,First step attenuation,H3
Daucus_carota,Daucus_carota_Bad Lauchstaedt,-2.43,0.447,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,Lambda,1.7161044748521754,Population growth rate,H4
Daucus_carota,Daucus_carota_Bad Lauchstaedt,-2.43,0.447,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,R0,6.1698230778493,Net reproductive rate,H1
Daucus_carota,Daucus_carota_Bad Lauchstaedt,-2.43,0.447,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,Reactivity,NA,Reactivity,H3
Daucus_carota,Daucus_carota_Bad Lauchstaedt,-2.43,0.447,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,T_generation,3.286335771933298,Generation time,H2
Daucus_carota,Daucus_carota_Bad Lauchstaedt,-2.43,0.447,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,age_repro,4.184020439472138,Age at first reproduction,H2
Daucus_carota,Daucus_carota_Bad Lauchstaedt,-2.43,0.447,Ordbeta,T0-T1,DIST,1,Bad Lauchstaedt,percapita_repro,NA,Per capita reproduction,H1
Daucus_carota,Daucus_carota_CEREEP - Ecotron IDF,-1.87,0.314,Ordbeta,T0-T1,DIST,1,CEREEP - Ecotron IDF,FirstStepAtt,0.01758673530383129,First step attenuation,H3
Daucus_carota,Daucus_carota_CEREEP - Ecotron IDF,-1.87,0.314,Ordbeta,T0-T1,DIST,1,CEREEP - Ecotron IDF,Lambda,1.7161044748521754,Population growth rate,H4
Daucus_carota,Daucus_carota_CEREEP - Ecotron IDF,-1.87,0.314,Ordbeta,T0-T1,DIST,1,CEREEP - Ecotron IDF,R0,6.1698230778493,Net reproductive rate,H1
Daucus_carota,Daucus_carota_CEREEP - Ecotron IDF,-1.87,0.314,Ordbeta,T0-T1,DIST,1,CEREEP - Ecotron IDF,Reactivity,NA,Reactivity,H3
Daucus_carota,Daucus_carota_CEREEP - Ecotron IDF,-1.87,0.314,Ordbeta,T0-T1,DIST,1,CEREEP - Ecotron IDF,T_generation,3.286335771933298,Generation time,H2
Daucus_carota,Daucus_carota_CEREEP - Ecotron IDF,-1.87,0.314,Ordbeta,T0-T1,DIST,1,CEREEP - Ecotron IDF,age_repro,4.184020439472138,Age at first reproduction,H2
Daucus_carota,Daucus_carota_CEREEP - Ecotron IDF,-1.87,0.314,Ordbeta,T0-T1,DIST,1,CEREEP - Ecotron IDF,percapita_repro,NA,Per capita reproduction,H1
Daucus_carota,Daucus_carota_Churning Rapids,-2.131,0.366,Ordbeta,T0-T1,DIST,1,Churning Rapids,FirstStepAtt,0.01758673530383129,First step attenuation,H3
Daucus_carota,Daucus_carota_Churning Rapids,-2.131,0.366,Ordbeta,T0-T1,DIST,1,Churning Rapids,Lambda,1.7161044748521754,Population growth rate,H4
Daucus_carota,Daucus_carota_Churning Rapids,-2.131,0.366,Ordbeta,T0-T1,DIST,1,Churning Rapids,R0,6.1698230778493,Net reproductive rate,H1
Daucus_carota,Daucus_carota_Churning Rapids,-2.131,0.366,Ordbeta,T0-T1,DIST,1,Churning Rapids,Reactivity,NA,Reactivity,H3
Daucus_carota,Daucus_carota_Churning Rapids,-2.131,0.366,Ordbeta,T0-T1,DIST,1,Churning Rapids,T_generation,3.286335771933298,Generation time,H2
Daucus_carota,Daucus_carota_Churning Rapids,-2.131,0.366,Ordbeta,T0-T1,DIST,1,Churning Rapids,age_repro,4.184020439472138,Age at first reproduction,H2
Daucus_carota,Daucus_carota_Churning Rapids,-2.131,0.366,Ordbeta,T0-T1,DIST,1,Churning Rapids,percapita_repro,NA,Per capita reproduction,H1
Daucus_carota,Daucus_carota_Kellogg Biological Station (KBS),-2.776,0.312,Ordbeta,T0-T1,DIST,1,Kellogg Biological Station (KBS),FirstStepAtt,0.01758673530383129,First step attenuation,H3
Daucus_carota,Daucus_carota_Kellogg Biological Station (KBS),-2.776,0.312,Ordbeta,T0-T1,DIST,1,Kellogg Biological Station (KBS),Lambda,1.7161044748521754,Population growth rate,H4
Daucus_carota,Daucus_carota_Kellogg Biological Station (KBS),-2.776,0.312,Ordbeta,T0-T1,DIST,1,Kellogg Biological Station (KBS),R0,6.1698230778493,Net reproductive rate,H1
Daucus_carota,Daucus_carota_Kellogg Biological Station (KBS),-2.776,0.312,Ordbeta,T0-T1,DIST,1,Kellogg Biological Station (KBS),Reactivity,NA,Reactivity,H3
Daucus_carota,Daucus_carota_Kellogg Biological Station (KBS),-2.776,0.312,Ordbeta,T0-T1,DIST,1,Kellogg Biological Station (KBS),T_generation,3.286335771933298,Generation time,H2
Daucus_carota,Daucus_carota_Kellogg Biological Station (KBS),-2.776,0.312,Ordbeta,T0-T1,DIST,1,Kellogg Biological Station (KBS),age_repro,4.184020439472138,Age at first reproduction,H2
Daucus_carota,Daucus_carota_Kellogg Biological Station (KBS),-2.776,0.312,Ordbeta,T0-T1,DIST,1,Kellogg Biological Station (KBS),percapita_repro,NA,Per capita reproduction,H1
Daucus_carota,Daucus_carota_Kniezenberg,-2.686,0.394,Ordbeta,T0-T1,DIST,1,Kniezenberg,FirstStepAtt,0.01758673530383129,First step attenuation,H3
Daucus_carota,Daucus_carota_Kniezenberg,-2.686,0.394,Ordbeta,T0-T1,DIST,1,Kniezenberg,Lambda,1.7161044748521754,Population growth rate,H4
Daucus_carota,Daucus_carota_Kniezenberg,-2.686,0.394,Ordbeta,T0-T1,DIST,1,Kniezenberg,R0,6.1698230778493,Net reproductive rate,H1
Daucus_carota,Daucus_carota_Kniezenberg,-2.686,0.394,Ordbeta,T0-T1,DIST,1,Kniezenberg,Reactivity,NA,Reactivity,H3
Daucus_carota,Daucus_carota_Kniezenberg,-2.686,0.394,Ordbeta,T0-T1,DIST,1,Kniezenberg,T_generation,3.286335771933298,Generation time,H2
Daucus_carota,Daucus_carota_Kniezenberg,-2.686,0.394,Ordbeta,T0-T1,DIST,1,Kniezenberg,age_repro,4.184020439472138,Age at first reproduction,H2
Daucus_carota,Daucus_carota_Kniezenberg,-2.686,0.394,Ordbeta,T0-T1,DIST,1,Kniezenberg,percapita_repro,NA,Per capita reproduction,H1
Daucus_carota,Daucus_carota_Lublin,-2.473,0.298,Ordbeta,T0-T1,DIST,1,Lublin,FirstStepAtt,0.01758673530383129,First step attenuation,H3
Daucus_carota,Daucus_carota_Lublin,-2.473,0.298,Ordbeta,T0-T1,DIST,1,Lublin,Lambda,1.7161044748521754,Population growth rate,H4
Daucus_carota,Daucus_carota_Lublin,-2.473,0.298,Ordbeta,T0-T1,DIST,1,Lublin,R0,6.1698230778493,Net reproductive rate,H1
Daucus_carota,Daucus_carota_Lublin,-2.473,0.298,Ordbeta,T0-T1,DIST,1,Lublin,Reactivity,NA,Reactivity,H3
Daucus_carota,Daucus_carota_Lublin,-2.473,0.298,Ordbeta,T0-T1,DIST,1,Lublin,T_generation,3.286335771933298,Generation time,H2
Daucus_carota,Daucus_carota_Lublin,-2.473,0.298,Ordbeta,T0-T1,DIST,1,Lublin,age_repro,4.184020439472138,Age at first reproduction,H2
Daucus_carota,Daucus_carota_Lublin,-2.473,0.298,Ordbeta,T0-T1,DIST,1,Lublin,percapita_repro,NA,Per capita reproduction,H1
Echium_vulgare,Echium_vulgare_Algaida,-2.772,0.364,Ordbeta,T0-T1,DIST,1,Algaida,FirstStepAtt,0.22744924671374073,First step attenuation,H3
Echium_vulgare,Echium_vulgare_Algaida,-2.772,0.364,Ordbeta,T0-T1,DIST,1,Algaida,Lambda,1.5475980030086196,Population growth rate,H4
